item_id,split,gold,model,arm,native_reasoner,k,N,H
VBH-471,VBH,0,qwen35-9b,difficulty,0,1.0,10,1.8
VBH-471,VBH,0,qwen35-9b,noref,0,9.0,10,
VBH-471,VBH,0,qwen35-9b,verbatim,0,1.0,10,
VBH-48,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-48,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-48,VBH,0,gemma4-26b,difficulty,1,0.0,10,2.2
VBH-48,VBH,0,gemma4-26b,noref,1,0.0,8,
VBH-48,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-48,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.7
VBH-48,VBH,0,gptoss-20b,noref,1,1.0,10,
VBH-48,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-48,VBH,0,qwen3-1.7b,difficulty,0,7.0,10,3.4444444444444446
VBH-48,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-48,VBH,0,qwen3-1.7b,verbatim,0,6.0,10,
VBH-48,VBH,0,qwen3-32b,difficulty,0,1.0,10,3.4
VBH-48,VBH,0,qwen3-32b,noref,0,8.0,10,
VBH-48,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-48,VBH,0,qwen3-8b,difficulty,0,2.0,10,3.5
VBH-48,VBH,0,qwen3-8b,noref,0,8.0,10,
VBH-48,VBH,0,qwen3-8b,verbatim,0,5.0,10,
VBH-48,VBH,0,qwen35-9b,difficulty,0,0.0,7,3.4285714285714284
VBH-48,VBH,0,qwen35-9b,noref,0,0.0,1,
VBH-48,VBH,0,qwen35-9b,verbatim,0,0.0,6,
VBH-484,VBH,0,gemma3-1b,verbatim,0,7.0,7,
VBH-484,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-484,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-484,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-484,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.4
VBH-484,VBH,0,gptoss-20b,noref,1,0.0,8,
VBH-484,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-484,VBH,0,qwen3-1.7b,difficulty,0,2.0,10,3.2222222222222223
VBH-484,VBH,0,qwen3-1.7b,noref,0,7.0,10,
VBH-484,VBH,0,qwen3-1.7b,verbatim,0,1.0,10,
VBH-484,VBH,0,qwen3-32b,difficulty,0,0.0,10,3.1
VBH-484,VBH,0,qwen3-32b,noref,0,1.0,10,
VBH-484,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-484,VBH,0,qwen3-8b,difficulty,0,0.0,10,2.7
VBH-484,VBH,0,qwen3-8b,noref,0,0.0,10,
VBH-484,VBH,0,qwen3-8b,verbatim,0,1.0,10,
VBH-484,VBH,0,qwen35-9b,difficulty,0,0.0,9,2.111111111111111
VBH-484,VBH,0,qwen35-9b,noref,0,0.0,1,
VBH-484,VBH,0,qwen35-9b,verbatim,0,0.0,3,
VBH-486,VBH,1,gemma3-1b,noref,0,6.0,10,
VBH-486,VBH,1,gemma3-1b,verbatim,0,10.0,10,
VBH-486,VBH,1,gemma4-26b,difficulty,1,10.0,10,1.5
VBH-486,VBH,1,gemma4-26b,noref,1,0.0,10,
VBH-486,VBH,1,gemma4-26b,verbatim,1,7.0,10,
VBH-486,VBH,1,gptoss-20b,difficulty,1,9.0,9,1.1111111111111112
VBH-486,VBH,1,gptoss-20b,noref,1,0.0,10,
VBH-486,VBH,1,gptoss-20b,verbatim,1,9.0,10,
VBH-486,VBH,1,qwen3-1.7b,difficulty,0,10.0,10,
VBH-486,VBH,1,qwen3-1.7b,noref,0,3.0,10,
VBH-486,VBH,1,qwen3-1.7b,verbatim,0,10.0,10,
VBH-486,VBH,1,qwen3-32b,difficulty,0,1.0,10,3.0
VBH-486,VBH,1,qwen3-32b,noref,0,0.0,10,
VBH-486,VBH,1,qwen3-32b,verbatim,0,1.0,10,
VBH-486,VBH,1,qwen3-8b,difficulty,0,9.0,10,2.6
VBH-486,VBH,1,qwen3-8b,noref,0,0.0,10,
VBH-486,VBH,1,qwen3-8b,verbatim,0,10.0,10,
VBH-486,VBH,1,qwen35-9b,difficulty,0,8.0,9,2.0
VBH-486,VBH,1,qwen35-9b,noref,0,0.0,5,
VBH-486,VBH,1,qwen35-9b,verbatim,0,9.0,10,
VBH-515,VBH,1,gemma3-1b,noref,0,1.0,10,
VBH-515,VBH,1,gemma4-26b,difficulty,1,0.0,10,1.5
VBH-515,VBH,1,gemma4-26b,noref,1,2.0,10,
VBH-515,VBH,1,gemma4-26b,verbatim,1,0.0,10,
VBH-515,VBH,1,gptoss-20b,difficulty,1,0.0,10,1.1
VBH-515,VBH,1,gptoss-20b,noref,1,0.0,10,
VBH-515,VBH,1,gptoss-20b,verbatim,1,0.0,10,
VBH-515,VBH,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VBH-515,VBH,1,qwen3-1.7b,noref,0,0.0,10,
VBH-515,VBH,1,qwen3-1.7b,verbatim,0,10.0,10,
VBH-515,VBH,1,qwen3-32b,difficulty,0,0.0,10,4.7
VBH-515,VBH,1,qwen3-32b,noref,0,9.0,10,
VBH-515,VBH,1,qwen3-32b,verbatim,0,0.0,8,
VBH-515,VBH,1,qwen3-8b,difficulty,0,0.0,10,4.8
VBH-515,VBH,1,qwen3-8b,noref,0,4.0,10,
VBH-515,VBH,1,qwen3-8b,verbatim,0,0.0,10,
VBH-515,VBH,1,qwen35-9b,difficulty,0,0.0,10,3.2
VBH-515,VBH,1,qwen35-9b,noref,0,0.0,1,
VBH-515,VBH,1,qwen35-9b,verbatim,0,0.0,8,
VBH-528,VBH,0,gemma3-1b,difficulty,0,10.0,10,
VBH-528,VBH,0,gemma3-1b,noref,0,1.0,10,
VBH-528,VBH,0,gemma3-1b,verbatim,0,8.0,8,
VBH-528,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.7
VBH-528,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-528,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-528,VBH,0,gptoss-20b,difficulty,1,0.0,7,1.1428571428571428
VBH-528,VBH,0,gptoss-20b,noref,1,0.0,10,
VBH-528,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-528,VBH,0,qwen3-1.7b,difficulty,0,10.0,10,
VBH-528,VBH,0,qwen3-1.7b,noref,0,9.0,10,
VBH-528,VBH,0,qwen3-1.7b,verbatim,0,8.0,8,
VBH-528,VBH,0,qwen3-32b,difficulty,0,0.0,10,3.5
VBH-528,VBH,0,qwen3-32b,noref,0,0.0,10,
VBH-528,VBH,0,qwen3-32b,verbatim,0,1.0,10,
VBH-528,VBH,0,qwen3-8b,difficulty,0,6.0,10,2.7
VBH-528,VBH,0,qwen3-8b,noref,0,3.0,10,
VBH-528,VBH,0,qwen3-8b,verbatim,0,2.0,10,
VBH-528,VBH,0,qwen35-9b,difficulty,0,0.0,10,2.6
VBH-528,VBH,0,qwen35-9b,noref,0,0.0,4,
VBH-528,VBH,0,qwen35-9b,verbatim,0,0.0,9,
VBH-540,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-540,VBH,0,gemma4-26b,difficulty,1,0.0,8,2.5
VBH-540,VBH,0,gemma4-26b,noref,1,1.0,10,
VBH-540,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-540,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.1
VBH-540,VBH,0,gptoss-20b,noref,1,2.0,8,
VBH-540,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-540,VBH,0,qwen3-1.7b,difficulty,0,6.0,10,3.1
VBH-540,VBH,0,qwen3-1.7b,noref,0,8.0,9,
VBH-540,VBH,0,qwen3-1.7b,verbatim,0,9.0,10,
VBH-540,VBH,0,qwen3-32b,difficulty,0,0.0,10,3.1
VBH-540,VBH,0,qwen3-32b,noref,0,4.0,10,
VBH-540,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-540,VBH,0,qwen3-8b,difficulty,0,0.0,10,2.7
VBH-540,VBH,0,qwen3-8b,noref,0,7.0,10,
VBH-540,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-540,VBH,0,qwen35-9b,difficulty,0,0.0,8,2.875
VBH-540,VBH,0,qwen35-9b,noref,0,0.0,2,
VBH-540,VBH,0,qwen35-9b,verbatim,0,0.0,5,
VBH-544,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-544,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-544,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.1
VBH-544,VBH,0,gemma4-26b,noref,1,2.0,10,
VBH-544,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-544,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.1
VBH-544,VBH,0,gptoss-20b,noref,1,10.0,10,
VBH-544,VBH,0,gptoss-20b,verbatim,1,1.0,10,
VBH-544,VBH,0,qwen3-1.7b,difficulty,0,0.0,10,1.2
VBH-544,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-544,VBH,0,qwen3-1.7b,verbatim,0,0.0,10,
VBH-544,VBH,0,qwen3-32b,difficulty,0,0.0,10,2.4
VBH-544,VBH,0,qwen3-32b,noref,0,2.0,10,
VBH-544,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-544,VBH,0,qwen3-8b,difficulty,0,0.0,10,1.7
VBH-544,VBH,0,qwen3-8b,noref,0,10.0,10,
VBH-544,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-544,VBH,0,qwen35-9b,difficulty,0,0.0,10,1.5
VBH-544,VBH,0,qwen35-9b,noref,0,8.0,10,
VBH-544,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-545,VBH,0,gemma3-1b,difficulty,0,10.0,10,2.0
VBH-545,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-545,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-545,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-545,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-545,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-545,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-545,VBH,0,gptoss-20b,noref,1,1.0,10,
VBH-545,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-545,VBH,0,qwen3-1.7b,difficulty,0,0.0,10,2.4
VBH-545,VBH,0,qwen3-1.7b,noref,0,4.0,10,
VBH-545,VBH,0,qwen3-1.7b,verbatim,0,0.0,10,
VBH-545,VBH,0,qwen3-32b,difficulty,0,0.0,10,1.1
VBH-545,VBH,0,qwen3-32b,noref,0,1.0,10,
VBH-545,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-545,VBH,0,qwen3-8b,difficulty,0,0.0,10,1.1
VBH-545,VBH,0,qwen3-8b,noref,0,0.0,10,
VBH-545,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-545,VBH,0,qwen35-9b,difficulty,0,0.0,10,1.0
VBH-545,VBH,0,qwen35-9b,noref,0,6.0,10,
VBH-545,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-546,VBH,1,gemma3-1b,noref,0,10.0,10,
VBH-546,VBH,1,gemma3-1b,verbatim,0,10.0,10,
VBH-546,VBH,1,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-546,VBH,1,gemma4-26b,noref,1,0.0,10,
VBH-546,VBH,1,gemma4-26b,verbatim,1,0.0,10,
VBH-546,VBH,1,gptoss-20b,difficulty,1,0.0,10,1.4
VBH-546,VBH,1,gptoss-20b,noref,1,0.0,10,
VBH-546,VBH,1,gptoss-20b,verbatim,1,0.0,10,
VBH-546,VBH,1,qwen3-1.7b,difficulty,0,9.0,10,
VBH-546,VBH,1,qwen3-1.7b,noref,0,10.0,10,
VBH-546,VBH,1,qwen3-1.7b,verbatim,0,10.0,10,
VBH-546,VBH,1,qwen3-32b,difficulty,0,0.0,10,2.9
VBH-546,VBH,1,qwen3-32b,noref,0,2.0,10,
VBH-546,VBH,1,qwen3-32b,verbatim,0,0.0,10,
VBH-546,VBH,1,qwen3-8b,difficulty,0,5.0,10,2.9
VBH-546,VBH,1,qwen3-8b,noref,0,7.0,10,
VBH-546,VBH,1,qwen3-8b,verbatim,0,1.0,10,
VBH-546,VBH,1,qwen35-9b,difficulty,0,0.0,10,2.0
VBH-546,VBH,1,qwen35-9b,noref,0,0.0,10,
VBH-546,VBH,1,qwen35-9b,verbatim,0,0.0,10,
VBH-552,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-552,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-552,VBH,0,gemma4-26b,difficulty,1,9.0,10,2.0
VBH-552,VBH,0,gemma4-26b,noref,1,10.0,10,
VBH-552,VBH,0,gemma4-26b,verbatim,1,9.0,9,
VBH-552,VBH,0,gptoss-20b,difficulty,1,2.0,10,1.5
VBH-552,VBH,0,gptoss-20b,noref,1,7.0,10,
VBH-552,VBH,0,gptoss-20b,verbatim,1,1.0,10,
VBH-552,VBH,0,qwen3-1.7b,difficulty,0,10.0,10,4.4
VBH-552,VBH,0,qwen3-1.7b,noref,0,5.0,10,
VBH-552,VBH,0,qwen3-1.7b,verbatim,0,1.0,10,
VBH-552,VBH,0,qwen3-32b,difficulty,0,8.0,10,2.9
VBH-552,VBH,0,qwen3-32b,noref,0,10.0,10,
VBH-552,VBH,0,qwen3-32b,verbatim,0,8.0,10,
VBH-552,VBH,0,qwen3-8b,difficulty,0,2.0,10,3.3
VBH-552,VBH,0,qwen3-8b,noref,0,9.0,10,
VBH-552,VBH,0,qwen3-8b,verbatim,0,1.0,10,
VBH-552,VBH,0,qwen35-9b,difficulty,0,2.0,8,2.375
VBH-552,VBH,0,qwen35-9b,noref,0,8.0,8,
VBH-552,VBH,0,qwen35-9b,verbatim,0,1.0,7,
VBH-555,VBH,0,gemma3-1b,difficulty,0,1.0,1,3.0
VBH-555,VBH,0,gemma3-1b,noref,0,8.0,8,
VBH-555,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-555,VBH,0,gemma4-26b,difficulty,1,0.0,9,
VBH-555,VBH,0,gemma4-26b,noref,1,10.0,10,
VBH-555,VBH,0,gemma4-26b,verbatim,1,0.0,9,
VBH-555,VBH,0,gptoss-20b,difficulty,1,3.0,10,1.9
VBH-555,VBH,0,gptoss-20b,noref,1,8.0,9,
VBH-555,VBH,0,gptoss-20b,verbatim,1,1.0,10,
VBH-555,VBH,0,qwen3-1.7b,difficulty,0,10.0,10,
VBH-555,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-555,VBH,0,qwen3-1.7b,verbatim,0,10.0,10,
VBH-555,VBH,0,qwen3-32b,difficulty,0,10.0,10,4.0
VBH-555,VBH,0,qwen3-32b,noref,0,10.0,10,
VBH-555,VBH,0,qwen3-32b,verbatim,0,5.0,10,
VBH-555,VBH,0,qwen3-8b,difficulty,0,10.0,10,4.2
VBH-555,VBH,0,qwen3-8b,noref,0,10.0,10,
VBH-555,VBH,0,qwen3-8b,verbatim,0,10.0,10,
VBH-555,VBH,0,qwen35-9b,difficulty,0,2.0,4,3.6666666666666665
VBH-555,VBH,0,qwen35-9b,noref,0,7.0,7,
VBH-555,VBH,0,qwen35-9b,verbatim,0,2.0,4,
VBH-560,VBH,0,gemma3-1b,difficulty,0,2.0,2,
VBH-560,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-560,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-560,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-560,VBH,0,gemma4-26b,noref,1,0.0,3,
VBH-560,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-560,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.2
VBH-560,VBH,0,gptoss-20b,noref,1,0.0,10,
VBH-560,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-560,VBH,0,qwen3-1.7b,difficulty,0,10.0,10,
VBH-560,VBH,0,qwen3-1.7b,noref,0,0.0,10,
VBH-560,VBH,0,qwen3-1.7b,verbatim,0,10.0,10,
VBH-560,VBH,0,qwen3-32b,difficulty,0,0.0,10,3.8
VBH-560,VBH,0,qwen3-32b,noref,0,0.0,10,
VBH-560,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-560,VBH,0,qwen3-8b,difficulty,0,0.0,10,5.0
VBH-560,VBH,0,qwen3-8b,noref,0,0.0,10,
VBH-560,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-560,VBH,0,qwen35-9b,difficulty,0,0.0,10,1.9
VBH-560,VBH,0,qwen35-9b,noref,0,0.0,1,
VBH-560,VBH,0,qwen35-9b,verbatim,0,0.0,8,
VBH-571,VBH,0,gemma3-1b,noref,0,6.0,6,
VBH-571,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-571,VBH,0,gemma4-26b,difficulty,1,0.0,10,2.1
VBH-571,VBH,0,gemma4-26b,noref,1,1.0,10,
VBH-571,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-571,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-571,VBH,0,gptoss-20b,noref,1,0.0,10,
VBH-571,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-571,VBH,0,qwen3-1.7b,difficulty,0,1.0,10,3.6666666666666665
VBH-571,VBH,0,qwen3-1.7b,noref,0,3.0,10,
VBH-571,VBH,0,qwen3-1.7b,verbatim,0,3.0,10,
VBH-571,VBH,0,qwen3-32b,difficulty,0,1.0,10,3.5
VBH-571,VBH,0,qwen3-32b,noref,0,6.0,10,
VBH-571,VBH,0,qwen3-32b,verbatim,0,2.0,10,
VBH-571,VBH,0,qwen3-8b,difficulty,0,2.0,10,3.5
VBH-571,VBH,0,qwen3-8b,noref,0,3.0,10,
VBH-571,VBH,0,qwen3-8b,verbatim,0,5.0,10,
VBH-571,VBH,0,qwen35-9b,difficulty,0,0.0,10,3.1
VBH-571,VBH,0,qwen35-9b,noref,0,0.0,8,
VBH-571,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-580,VBH,1,gemma3-1b,difficulty,0,10.0,10,1.0
VBH-580,VBH,1,gemma3-1b,noref,0,10.0,10,
VBH-580,VBH,1,gemma3-1b,verbatim,0,10.0,10,
VBH-580,VBH,1,gemma4-26b,difficulty,1,10.0,10,1.0
VBH-580,VBH,1,gemma4-26b,noref,1,1.0,10,
VBH-580,VBH,1,gemma4-26b,verbatim,1,10.0,10,
VBH-580,VBH,1,gptoss-20b,difficulty,1,10.0,10,1.0
VBH-580,VBH,1,gptoss-20b,noref,1,0.0,10,
VBH-580,VBH,1,gptoss-20b,verbatim,1,10.0,10,
VBH-580,VBH,1,qwen3-1.7b,difficulty,0,2.0,10,2.4
VBH-580,VBH,1,qwen3-1.7b,noref,0,0.0,10,
VBH-580,VBH,1,qwen3-1.7b,verbatim,0,6.0,10,
VBH-580,VBH,1,qwen3-32b,difficulty,0,8.0,10,1.5
VBH-580,VBH,1,qwen3-32b,noref,0,0.0,10,
VBH-580,VBH,1,qwen3-32b,verbatim,0,9.0,10,
VBH-580,VBH,1,qwen3-8b,difficulty,0,8.0,10,1.9
VBH-580,VBH,1,qwen3-8b,noref,0,0.0,10,
VBH-580,VBH,1,qwen3-8b,verbatim,0,6.0,10,
VBH-580,VBH,1,qwen35-9b,difficulty,0,10.0,10,1.5
VBH-580,VBH,1,qwen35-9b,noref,0,0.0,8,
VBH-580,VBH,1,qwen35-9b,verbatim,0,10.0,10,
VBH-590,VBH,0,gemma3-1b,difficulty,0,10.0,10,
VBH-590,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-590,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-590,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-590,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-590,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-590,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-590,VBH,0,gptoss-20b,noref,1,0.0,10,
VBH-590,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-590,VBH,0,qwen3-1.7b,difficulty,0,5.0,10,1.0
VBH-590,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-590,VBH,0,qwen3-1.7b,verbatim,0,0.0,10,
VBH-590,VBH,0,qwen3-32b,difficulty,0,0.0,10,1.1
VBH-590,VBH,0,qwen3-32b,noref,0,0.0,10,
VBH-590,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-590,VBH,0,qwen3-8b,difficulty,0,0.0,10,1.0
VBH-590,VBH,0,qwen3-8b,noref,0,0.0,10,
VBH-590,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-590,VBH,0,qwen35-9b,difficulty,0,0.0,10,1.1
VBH-590,VBH,0,qwen35-9b,noref,0,0.0,10,
VBH-590,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-591,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-591,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.5
VBH-591,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-591,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-591,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-591,VBH,0,gptoss-20b,noref,1,1.0,10,
VBH-591,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-591,VBH,0,qwen3-1.7b,difficulty,0,2.0,10,3.1
VBH-591,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-591,VBH,0,qwen3-1.7b,verbatim,0,5.0,10,
VBH-591,VBH,0,qwen3-32b,difficulty,0,0.0,10,3.9
VBH-591,VBH,0,qwen3-32b,noref,0,10.0,10,
VBH-591,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-591,VBH,0,qwen3-8b,difficulty,0,0.0,10,3.9
VBH-591,VBH,0,qwen3-8b,noref,0,10.0,10,
VBH-591,VBH,0,qwen3-8b,verbatim,0,0.0,10,
VBH-591,VBH,0,qwen35-9b,difficulty,0,0.0,10,2.9
VBH-591,VBH,0,qwen35-9b,noref,0,9.0,9,
VBH-591,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-599,VBH,0,gemma3-1b,noref,0,2.0,2,
VBH-599,VBH,0,gemma3-1b,verbatim,0,7.0,7,
VBH-599,VBH,0,gemma4-26b,difficulty,1,0.0,5,
VBH-599,VBH,0,gemma4-26b,noref,1,10.0,10,
VBH-599,VBH,0,gemma4-26b,verbatim,1,2.0,8,
VBH-599,VBH,0,gptoss-20b,difficulty,1,0.0,8,1.5
VBH-599,VBH,0,gptoss-20b,noref,1,6.0,7,
VBH-599,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-599,VBH,0,qwen3-1.7b,difficulty,0,10.0,10,
VBH-599,VBH,0,qwen3-1.7b,noref,0,0.0,1,
VBH-599,VBH,0,qwen3-1.7b,verbatim,0,10.0,10,
VBH-599,VBH,0,qwen3-32b,noref,0,5.0,10,
VBH-599,VBH,0,qwen3-32b,verbatim,0,7.0,9,
VBH-599,VBH,0,qwen3-8b,difficulty,0,3.0,3,5.0
VBH-599,VBH,0,qwen3-8b,noref,0,10.0,10,
VBH-599,VBH,0,qwen3-8b,verbatim,0,8.0,10,
VBH-599,VBH,0,qwen35-9b,difficulty,0,0.0,6,3.5
VBH-599,VBH,0,qwen35-9b,noref,0,2.0,2,
VBH-599,VBH,0,qwen35-9b,verbatim,0,0.0,6,
VBH-616,VBH,0,gemma3-1b,difficulty,0,10.0,10,1.0
VBH-616,VBH,0,gemma3-1b,noref,0,10.0,10,
VBH-616,VBH,0,gemma3-1b,verbatim,0,10.0,10,
VBH-616,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.0
VBH-616,VBH,0,gemma4-26b,noref,1,10.0,10,
VBH-616,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-616,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-616,VBH,0,gptoss-20b,noref,1,0.0,10,
VBH-616,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-616,VBH,0,qwen3-1.7b,difficulty,0,4.0,10,3.4
VBH-616,VBH,0,qwen3-1.7b,noref,0,10.0,10,
VBH-616,VBH,0,qwen3-1.7b,verbatim,0,2.0,10,
VBH-616,VBH,0,qwen3-32b,difficulty,0,0.0,10,2.2
VBH-616,VBH,0,qwen3-32b,noref,0,10.0,10,
VBH-616,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-616,VBH,0,qwen3-8b,difficulty,0,1.0,10,2.9
VBH-616,VBH,0,qwen3-8b,noref,0,10.0,10,
VBH-616,VBH,0,qwen3-8b,verbatim,0,2.0,10,
VBH-616,VBH,0,qwen35-9b,difficulty,0,2.0,10,1.4
VBH-616,VBH,0,qwen35-9b,noref,0,10.0,10,
VBH-616,VBH,0,qwen35-9b,verbatim,0,1.0,10,
VBH-624,VBH,0,gemma3-1b,difficulty,0,10.0,10,
VBH-624,VBH,0,gemma3-1b,noref,0,0.0,7,
VBH-624,VBH,0,gemma3-1b,verbatim,0,9.0,9,
VBH-624,VBH,0,gemma4-26b,difficulty,1,0.0,10,1.8
VBH-624,VBH,0,gemma4-26b,noref,1,10.0,10,
VBH-624,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-624,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.3
VBH-624,VBH,0,gptoss-20b,noref,1,10.0,10,
VBH-624,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-624,VBH,0,qwen3-1.7b,difficulty,0,9.0,10,4.7
VBH-624,VBH,0,qwen3-1.7b,noref,0,7.0,10,
VBH-624,VBH,0,qwen3-1.7b,verbatim,0,6.0,10,
VBH-624,VBH,0,qwen3-32b,difficulty,0,7.0,10,3.3
VBH-624,VBH,0,qwen3-32b,noref,0,10.0,10,
VBH-624,VBH,0,qwen3-32b,verbatim,0,7.0,10,
VBH-624,VBH,0,qwen3-8b,difficulty,0,7.0,10,2.9
VBH-624,VBH,0,qwen3-8b,noref,0,8.0,10,
VBH-624,VBH,0,qwen3-8b,verbatim,0,7.0,10,
VBH-624,VBH,0,qwen35-9b,difficulty,0,0.0,10,2.0
VBH-624,VBH,0,qwen35-9b,noref,0,2.0,10,
VBH-624,VBH,0,qwen35-9b,verbatim,0,0.0,10,
VBH-626,VBH,0,gemma3-1b,noref,0,4.0,6,
VBH-626,VBH,0,gemma3-1b,verbatim,0,0.0,2,
VBH-626,VBH,0,gemma4-26b,difficulty,1,0.0,10,3.4
VBH-626,VBH,0,gemma4-26b,noref,1,0.0,10,
VBH-626,VBH,0,gemma4-26b,verbatim,1,0.0,10,
VBH-626,VBH,0,gptoss-20b,difficulty,1,0.0,10,1.0
VBH-626,VBH,0,gptoss-20b,noref,1,2.0,10,
VBH-626,VBH,0,gptoss-20b,verbatim,1,0.0,10,
VBH-626,VBH,0,qwen3-1.7b,difficulty,0,0.0,10,3.1
VBH-626,VBH,0,qwen3-1.7b,noref,0,0.0,10,
VBH-626,VBH,0,qwen3-1.7b,verbatim,0,0.0,10,
VBH-626,VBH,0,qwen3-32b,difficulty,0,0.0,10,4.1
VBH-626,VBH,0,qwen3-32b,noref,0,8.0,10,
VBH-626,VBH,0,qwen3-32b,verbatim,0,0.0,10,
VBH-626,VBH,0,qwen3-8b,difficulty,0,0.0,10,4.1
VBH-626,VBH,0,qwen3-8b,noref,0,8.0,10,
VBH-626,VBH,0,qwen3-8b,verbatim,0,0.0,10,
