item_id,split,gold,model,arm,round,native_reasoner,verdict,difficulty,n_chars,status
VB-51,VB,0,gemma4-26b,noref,0,1,0,,3114,ok
VB-51,VB,0,gemma4-26b,noref,1,1,0,,3692,ok
VB-51,VB,0,gemma4-26b,noref,2,1,0,,4050,ok
VB-51,VB,0,gemma4-26b,noref,3,1,0,,3789,ok
VB-51,VB,0,gemma4-26b,noref,4,1,0,,2858,ok
VB-51,VB,0,gemma4-26b,noref,5,1,0,,2765,ok
VB-51,VB,0,gemma4-26b,noref,6,1,0,,3046,ok
VB-51,VB,0,gemma4-26b,noref,7,1,0,,3279,ok
VB-51,VB,0,gemma4-26b,noref,8,1,0,,2694,ok
VB-51,VB,0,gemma4-26b,noref,9,1,0,,3209,ok
VB-747,VB,0,gemma4-26b,verbatim,0,1,0,,2327,ok
VB-747,VB,0,gemma4-26b,verbatim,1,1,0,,2487,ok
VB-747,VB,0,gemma4-26b,verbatim,2,1,0,,2086,ok
VB-747,VB,0,gemma4-26b,verbatim,3,1,0,,2053,ok
VB-747,VB,0,gemma4-26b,verbatim,4,1,0,,2139,ok
VB-747,VB,0,gemma4-26b,verbatim,5,1,0,,2010,ok
VB-747,VB,0,gemma4-26b,verbatim,6,1,0,,2137,ok
VB-747,VB,0,gemma4-26b,verbatim,7,1,0,,1975,ok
VB-747,VB,0,gemma4-26b,verbatim,8,1,0,,2026,ok
VB-747,VB,0,gemma4-26b,verbatim,9,1,0,,1589,ok
VB-747,VB,0,gemma4-26b,difficulty,0,1,0,1,2125,ok
VB-747,VB,0,gemma4-26b,difficulty,1,1,0,1,1708,ok
VB-747,VB,0,gemma4-26b,difficulty,2,1,0,1,2075,ok
VB-747,VB,0,gemma4-26b,difficulty,3,1,0,1,2096,ok
VB-747,VB,0,gemma4-26b,difficulty,4,1,0,1,1523,ok
VB-747,VB,0,gemma4-26b,difficulty,5,1,0,1,2261,ok
VB-747,VB,0,gemma4-26b,difficulty,6,1,0,1,1994,ok
VB-747,VB,0,gemma4-26b,difficulty,7,1,0,1,1811,ok
VB-747,VB,0,gemma4-26b,difficulty,8,1,0,1,2560,ok
VB-747,VB,0,gemma4-26b,difficulty,9,1,0,1,2450,ok
VB-747,VB,0,gemma4-26b,noref,0,1,0,,2346,ok
VB-747,VB,0,gemma4-26b,noref,1,1,0,,2283,ok
VB-747,VB,0,gemma4-26b,noref,2,1,0,,2150,ok
VB-747,VB,0,gemma4-26b,noref,3,1,0,,2226,ok
VB-747,VB,0,gemma4-26b,noref,4,1,0,,2217,ok
VB-747,VB,0,gemma4-26b,noref,5,1,0,,2155,ok
VB-747,VB,0,gemma4-26b,noref,6,1,0,,2371,ok
VB-747,VB,0,gemma4-26b,noref,7,1,0,,2365,ok
VB-747,VB,0,gemma4-26b,noref,8,1,0,,2063,ok
VB-747,VB,0,gemma4-26b,noref,9,1,0,,2236,ok
VB-1702,VB,1,gemma4-26b,verbatim,0,1,1,,1009,ok
VB-1702,VB,1,gemma4-26b,verbatim,1,1,1,,1040,ok
VB-1702,VB,1,gemma4-26b,verbatim,2,1,1,,1095,ok
VB-1702,VB,1,gemma4-26b,verbatim,3,1,1,,1399,ok
VB-1702,VB,1,gemma4-26b,verbatim,4,1,1,,1011,ok
VB-1702,VB,1,gemma4-26b,verbatim,5,1,1,,1344,ok
VB-1702,VB,1,gemma4-26b,verbatim,6,1,1,,1059,ok
VB-1702,VB,1,gemma4-26b,verbatim,7,1,1,,1050,ok
VB-1702,VB,1,gemma4-26b,verbatim,8,1,1,,1151,ok
VB-1702,VB,1,gemma4-26b,verbatim,9,1,1,,1221,ok
VB-1702,VB,1,gemma4-26b,difficulty,0,1,1,1,1300,ok
VB-1702,VB,1,gemma4-26b,difficulty,1,1,1,1,1175,ok
VB-1702,VB,1,gemma4-26b,difficulty,2,1,1,1,1249,ok
VB-1702,VB,1,gemma4-26b,difficulty,3,1,1,1,1240,ok
VB-1702,VB,1,gemma4-26b,difficulty,4,1,1,1,1091,ok
VB-1702,VB,1,gemma4-26b,difficulty,5,1,1,1,1144,ok
VB-1702,VB,1,gemma4-26b,difficulty,6,1,1,1,1070,ok
VB-1702,VB,1,gemma4-26b,difficulty,7,1,1,1,1215,ok
VB-1702,VB,1,gemma4-26b,difficulty,8,1,1,1,1211,ok
VB-1702,VB,1,gemma4-26b,difficulty,9,1,1,1,1197,ok
VB-1702,VB,1,gemma4-26b,noref,0,1,1,,1881,ok
VB-1702,VB,1,gemma4-26b,noref,1,1,1,,1949,ok
VB-1702,VB,1,gemma4-26b,noref,2,1,1,,1909,ok
VB-1702,VB,1,gemma4-26b,noref,3,1,1,,1638,ok
VB-1702,VB,1,gemma4-26b,noref,4,1,1,,1861,ok
VB-1702,VB,1,gemma4-26b,noref,5,1,1,,1743,ok
VB-1702,VB,1,gemma4-26b,noref,6,1,1,,1869,ok
VB-1702,VB,1,gemma4-26b,noref,7,1,1,,1999,ok
VB-1702,VB,1,gemma4-26b,noref,8,1,1,,1829,ok
VB-1702,VB,1,gemma4-26b,noref,9,1,1,,1892,ok
VB-1146,VB,1,gemma4-26b,verbatim,0,1,1,,1214,ok
VB-1146,VB,1,gemma4-26b,verbatim,1,1,1,,1592,ok
VB-1146,VB,1,gemma4-26b,verbatim,2,1,1,,1573,ok
VB-1146,VB,1,gemma4-26b,verbatim,3,1,1,,1524,ok
VB-1146,VB,1,gemma4-26b,verbatim,4,1,1,,1210,ok
VB-1146,VB,1,gemma4-26b,verbatim,5,1,1,,1217,ok
VB-1146,VB,1,gemma4-26b,verbatim,6,1,1,,1505,ok
VB-1146,VB,1,gemma4-26b,verbatim,7,1,1,,1594,ok
VB-1146,VB,1,gemma4-26b,verbatim,8,1,1,,1495,ok
VB-1146,VB,1,gemma4-26b,verbatim,9,1,1,,1244,ok
VB-1146,VB,1,gemma4-26b,difficulty,0,1,1,1,1348,ok
VB-1146,VB,1,gemma4-26b,difficulty,1,1,1,1,2224,ok
VB-1146,VB,1,gemma4-26b,difficulty,2,1,1,1,1350,ok
VB-1146,VB,1,gemma4-26b,difficulty,3,1,1,1,1567,ok
VB-1146,VB,1,gemma4-26b,difficulty,4,1,1,1,1305,ok
VB-1146,VB,1,gemma4-26b,difficulty,5,1,1,1,1375,ok
VB-1146,VB,1,gemma4-26b,difficulty,6,1,1,1,2088,ok
VB-1146,VB,1,gemma4-26b,difficulty,7,1,1,1,1303,ok
VB-1146,VB,1,gemma4-26b,difficulty,8,1,1,1,1122,ok
VB-1146,VB,1,gemma4-26b,difficulty,9,1,1,1,1066,ok
VB-1146,VB,1,gemma4-26b,noref,0,1,1,,2436,ok
VB-1146,VB,1,gemma4-26b,noref,1,1,1,,2866,ok
VB-1146,VB,1,gemma4-26b,noref,2,1,1,,2506,ok
VB-1146,VB,1,gemma4-26b,noref,3,1,1,,3100,ok
VB-1146,VB,1,gemma4-26b,noref,4,1,1,,2659,ok
VB-1146,VB,1,gemma4-26b,noref,5,1,1,,2382,ok
VB-1146,VB,1,gemma4-26b,noref,6,1,1,,2524,ok
VB-1146,VB,1,gemma4-26b,noref,7,1,1,,2312,ok
VB-1146,VB,1,gemma4-26b,noref,8,1,1,,2695,ok
VB-1146,VB,1,gemma4-26b,noref,9,1,1,,2252,ok
VB-1052,VB,1,gemma4-26b,verbatim,0,1,1,,3229,ok
VB-1052,VB,1,gemma4-26b,verbatim,1,1,,,4615,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,verbatim,2,1,1,,1809,ok
VB-1052,VB,1,gemma4-26b,verbatim,3,1,1,,4293,ok
VB-1052,VB,1,gemma4-26b,verbatim,4,1,1,,3187,ok
VB-1052,VB,1,gemma4-26b,verbatim,5,1,1,,2450,ok
VB-1052,VB,1,gemma4-26b,verbatim,6,1,1,,3880,ok
VB-1052,VB,1,gemma4-26b,verbatim,7,1,1,,4073,ok
VB-1052,VB,1,gemma4-26b,verbatim,8,1,,,4222,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,verbatim,9,1,1,,3530,ok
VB-1052,VB,1,gemma4-26b,difficulty,0,1,1,1,4052,ok
VB-1052,VB,1,gemma4-26b,difficulty,1,1,,,4695,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,difficulty,2,1,,,4642,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,difficulty,3,1,,,4393,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,difficulty,4,1,1,1,3352,ok
VB-1052,VB,1,gemma4-26b,difficulty,5,1,1,1,4833,ok
VB-1052,VB,1,gemma4-26b,difficulty,6,1,1,1,3150,ok
VB-1052,VB,1,gemma4-26b,difficulty,7,1,1,1,3943,ok
VB-1052,VB,1,gemma4-26b,difficulty,8,1,,,4360,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,difficulty,9,1,1,1,2560,ok
VB-1052,VB,1,gemma4-26b,noref,0,1,,,4471,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,1,1,0,,3260,ok
VB-1052,VB,1,gemma4-26b,noref,2,1,,,4121,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,3,1,,,4380,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,4,1,,,4668,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,5,1,0,,3211,ok
VB-1052,VB,1,gemma4-26b,noref,6,1,,,4613,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,7,1,0,,3551,ok
VB-1052,VB,1,gemma4-26b,noref,8,1,,,4717,truncated_or_rambling
VB-1052,VB,1,gemma4-26b,noref,9,1,,,4324,truncated_or_rambling
VB-858,VB,1,gemma4-26b,verbatim,0,1,1,,1780,ok
VB-858,VB,1,gemma4-26b,verbatim,1,1,1,,2154,ok
VB-858,VB,1,gemma4-26b,verbatim,2,1,1,,2442,ok
VB-858,VB,1,gemma4-26b,verbatim,3,1,1,,1584,ok
VB-858,VB,1,gemma4-26b,verbatim,4,1,1,,2125,ok
VB-858,VB,1,gemma4-26b,verbatim,5,1,1,,2255,ok
VB-858,VB,1,gemma4-26b,verbatim,6,1,1,,2360,ok
VB-858,VB,1,gemma4-26b,verbatim,7,1,1,,2154,ok
VB-858,VB,1,gemma4-26b,verbatim,8,1,1,,1934,ok
VB-858,VB,1,gemma4-26b,verbatim,9,1,1,,1756,ok
VB-858,VB,1,gemma4-26b,difficulty,0,1,1,1,2520,ok
VB-858,VB,1,gemma4-26b,difficulty,1,1,1,1,2077,ok
VB-858,VB,1,gemma4-26b,difficulty,2,1,1,1,1960,ok
VB-858,VB,1,gemma4-26b,difficulty,3,1,1,1,2043,ok
VB-858,VB,1,gemma4-26b,difficulty,4,1,1,1,2475,ok
VB-858,VB,1,gemma4-26b,difficulty,5,1,1,1,1925,ok
VB-858,VB,1,gemma4-26b,difficulty,6,1,1,1,1848,ok
VB-858,VB,1,gemma4-26b,difficulty,7,1,1,1,2325,ok
VB-858,VB,1,gemma4-26b,difficulty,8,1,1,1,2184,ok
VB-858,VB,1,gemma4-26b,difficulty,9,1,1,1,1743,ok
VB-858,VB,1,gemma4-26b,noref,0,1,1,,2047,ok
VB-858,VB,1,gemma4-26b,noref,1,1,1,,1814,ok
VB-858,VB,1,gemma4-26b,noref,2,1,1,,2086,ok
VB-858,VB,1,gemma4-26b,noref,3,1,1,,2327,ok
VB-858,VB,1,gemma4-26b,noref,4,1,1,,2152,ok
VB-858,VB,1,gemma4-26b,noref,5,1,1,,2104,ok
VB-858,VB,1,gemma4-26b,noref,6,1,1,,2281,ok
VB-858,VB,1,gemma4-26b,noref,7,1,1,,2012,ok
VB-858,VB,1,gemma4-26b,noref,8,1,1,,1962,ok
VB-858,VB,1,gemma4-26b,noref,9,1,1,,1918,ok
VB-1379,VB,0,gemma4-26b,verbatim,0,1,0,,1716,ok
VB-1379,VB,0,gemma4-26b,verbatim,1,1,0,,2031,ok
VB-1379,VB,0,gemma4-26b,verbatim,2,1,0,,1813,ok
VB-1379,VB,0,gemma4-26b,verbatim,3,1,0,,2048,ok
VB-1379,VB,0,gemma4-26b,verbatim,4,1,0,,2072,ok
VB-1379,VB,0,gemma4-26b,verbatim,5,1,0,,1648,ok
VB-1379,VB,0,gemma4-26b,verbatim,6,1,0,,1826,ok
VB-1379,VB,0,gemma4-26b,verbatim,7,1,0,,2072,ok
VB-1379,VB,0,gemma4-26b,verbatim,8,1,0,,1811,ok
VB-1379,VB,0,gemma4-26b,verbatim,9,1,0,,2062,ok
VB-1379,VB,0,gemma4-26b,difficulty,0,1,0,1,1529,ok
VB-1379,VB,0,gemma4-26b,difficulty,1,1,0,1,1820,ok
VB-1379,VB,0,gemma4-26b,difficulty,2,1,0,1,2099,ok
VB-1379,VB,0,gemma4-26b,difficulty,3,1,0,1,1991,ok
VB-1379,VB,0,gemma4-26b,difficulty,4,1,0,1,1996,ok
VB-1379,VB,0,gemma4-26b,difficulty,5,1,0,1,1914,ok
VB-1379,VB,0,gemma4-26b,difficulty,6,1,0,1,1656,ok
VB-1379,VB,0,gemma4-26b,difficulty,7,1,0,1,1727,ok
VB-1379,VB,0,gemma4-26b,difficulty,8,1,0,1,1826,ok
VB-1379,VB,0,gemma4-26b,difficulty,9,1,0,1,1838,ok
VB-1379,VB,0,gemma4-26b,noref,0,1,0,,2007,ok
VB-1379,VB,0,gemma4-26b,noref,1,1,0,,2040,ok
VB-1379,VB,0,gemma4-26b,noref,2,1,0,,2024,ok
VB-1379,VB,0,gemma4-26b,noref,3,1,0,,1721,ok
VB-1379,VB,0,gemma4-26b,noref,4,1,0,,2160,ok
VB-1379,VB,0,gemma4-26b,noref,5,1,0,,1867,ok
VB-1379,VB,0,gemma4-26b,noref,6,1,0,,2020,ok
VB-1379,VB,0,gemma4-26b,noref,7,1,0,,1852,ok
VB-1379,VB,0,gemma4-26b,noref,8,1,0,,1932,ok
VB-1379,VB,0,gemma4-26b,noref,9,1,0,,2221,ok
VB-1925,VB,0,gemma4-26b,verbatim,0,1,0,,3343,ok
VB-1925,VB,0,gemma4-26b,verbatim,1,1,0,,3018,ok
VB-1925,VB,0,gemma4-26b,verbatim,2,1,0,,2936,ok
VB-1925,VB,0,gemma4-26b,verbatim,3,1,0,,2670,ok
VB-1925,VB,0,gemma4-26b,verbatim,4,1,0,,3244,ok
VB-1925,VB,0,gemma4-26b,verbatim,5,1,0,,2629,ok
VB-1925,VB,0,gemma4-26b,verbatim,6,1,0,,4375,ok
VB-1925,VB,0,gemma4-26b,verbatim,7,1,0,,3388,ok
VB-1925,VB,0,gemma4-26b,verbatim,8,1,0,,3904,ok
VB-1925,VB,0,gemma4-26b,verbatim,9,1,1,,2270,ok
VB-1925,VB,0,gemma4-26b,difficulty,0,1,0,2,3374,ok
VB-1925,VB,0,gemma4-26b,difficulty,1,1,0,,2756,ok
VB-1925,VB,0,gemma4-26b,difficulty,2,1,0,,3127,ok
VB-1925,VB,0,gemma4-26b,difficulty,3,1,0,,3422,ok
VB-1925,VB,0,gemma4-26b,difficulty,4,1,0,,2887,ok
VB-1925,VB,0,gemma4-26b,difficulty,5,1,0,,3017,ok
VB-1925,VB,0,gemma4-26b,difficulty,6,1,0,2,2970,ok
VB-1925,VB,0,gemma4-26b,difficulty,7,1,,,4832,truncated_or_rambling
VB-1925,VB,0,gemma4-26b,difficulty,8,1,0,,2218,ok
VB-1925,VB,0,gemma4-26b,difficulty,9,1,0,2,3661,ok
VB-1925,VB,0,gemma4-26b,noref,0,1,0,,3312,ok
VB-1925,VB,0,gemma4-26b,noref,1,1,1,,1823,ok
VB-1925,VB,0,gemma4-26b,noref,2,1,0,,2846,ok
VB-1925,VB,0,gemma4-26b,noref,3,1,0,,3876,ok
VB-1925,VB,0,gemma4-26b,noref,4,1,0,,2980,ok
VB-1925,VB,0,gemma4-26b,noref,5,1,0,,2556,ok
VB-1925,VB,0,gemma4-26b,noref,6,1,0,,3435,ok
VB-1925,VB,0,gemma4-26b,noref,7,1,0,,2839,ok
VB-1925,VB,0,gemma4-26b,noref,8,1,0,,3077,ok
VB-1925,VB,0,gemma4-26b,noref,9,1,0,,3011,ok
VB-953,VB,0,gemma4-26b,verbatim,0,1,0,,1943,ok
VB-953,VB,0,gemma4-26b,verbatim,1,1,0,,1874,ok
VB-953,VB,0,gemma4-26b,verbatim,2,1,0,,1705,ok
VB-953,VB,0,gemma4-26b,verbatim,3,1,0,,1823,ok
VB-953,VB,0,gemma4-26b,verbatim,4,1,0,,1907,ok
VB-953,VB,0,gemma4-26b,verbatim,5,1,0,,1724,ok
VB-953,VB,0,gemma4-26b,verbatim,6,1,0,,1793,ok
VB-953,VB,0,gemma4-26b,verbatim,7,1,0,,1896,ok
VB-953,VB,0,gemma4-26b,verbatim,8,1,0,,1979,ok
VB-953,VB,0,gemma4-26b,verbatim,9,1,0,,1787,ok
VB-953,VB,0,gemma4-26b,difficulty,0,1,0,1,1766,ok
VB-953,VB,0,gemma4-26b,difficulty,1,1,0,1,1722,ok
VB-953,VB,0,gemma4-26b,difficulty,2,1,0,1,1473,ok
VB-953,VB,0,gemma4-26b,difficulty,3,1,0,1,1670,ok
VB-953,VB,0,gemma4-26b,difficulty,4,1,0,1,1676,ok
VB-953,VB,0,gemma4-26b,difficulty,5,1,0,1,1866,ok
VB-953,VB,0,gemma4-26b,difficulty,6,1,0,1,1539,ok
VB-953,VB,0,gemma4-26b,difficulty,7,1,0,1,1740,ok
VB-953,VB,0,gemma4-26b,difficulty,8,1,0,1,1667,ok
VB-953,VB,0,gemma4-26b,difficulty,9,1,0,1,1805,ok
VB-953,VB,0,gemma4-26b,noref,0,1,0,,2384,ok
VB-953,VB,0,gemma4-26b,noref,1,1,0,,2379,ok
VB-953,VB,0,gemma4-26b,noref,2,1,0,,2524,ok
VB-953,VB,0,gemma4-26b,noref,3,1,0,,2425,ok
VB-953,VB,0,gemma4-26b,noref,4,1,0,,2435,ok
VB-953,VB,0,gemma4-26b,noref,5,1,0,,2561,ok
VB-953,VB,0,gemma4-26b,noref,6,1,0,,2528,ok
VB-953,VB,0,gemma4-26b,noref,7,1,0,,2722,ok
VB-953,VB,0,gemma4-26b,noref,8,1,0,,2581,ok
VB-953,VB,0,gemma4-26b,noref,9,1,0,,2730,ok
VB-1803,VB,0,gemma4-26b,verbatim,0,1,0,,1514,ok
VB-1803,VB,0,gemma4-26b,verbatim,1,1,0,,1462,ok
VB-1803,VB,0,gemma4-26b,verbatim,2,1,0,,1524,ok
VB-1803,VB,0,gemma4-26b,verbatim,3,1,0,,1329,ok
VB-1803,VB,0,gemma4-26b,verbatim,4,1,0,,1695,ok
VB-1803,VB,0,gemma4-26b,verbatim,5,1,0,,1526,ok
VB-1803,VB,0,gemma4-26b,verbatim,6,1,0,,840,ok
VB-1803,VB,0,gemma4-26b,verbatim,7,1,0,,772,ok
VB-1803,VB,0,gemma4-26b,verbatim,8,1,0,,1415,ok
VB-1803,VB,0,gemma4-26b,verbatim,9,1,0,,1251,ok
VB-1803,VB,0,gemma4-26b,difficulty,0,1,0,1,1627,ok
VB-1803,VB,0,gemma4-26b,difficulty,1,1,0,1,1703,ok
VB-1803,VB,0,gemma4-26b,difficulty,2,1,0,1,1233,ok
VB-1803,VB,0,gemma4-26b,difficulty,3,1,0,1,1335,ok
VB-1803,VB,0,gemma4-26b,difficulty,4,1,0,1,1024,ok
VB-1803,VB,0,gemma4-26b,difficulty,5,1,0,1,1371,ok
VB-1803,VB,0,gemma4-26b,difficulty,6,1,0,1,1600,ok
VB-1803,VB,0,gemma4-26b,difficulty,7,1,0,1,878,ok
VB-1803,VB,0,gemma4-26b,difficulty,8,1,0,1,931,ok
VB-1803,VB,0,gemma4-26b,difficulty,9,1,0,1,1432,ok
VB-1803,VB,0,gemma4-26b,noref,0,1,0,,2114,ok
VB-1803,VB,0,gemma4-26b,noref,1,1,0,,2126,ok
VB-1803,VB,0,gemma4-26b,noref,2,1,0,,1971,ok
VB-1803,VB,0,gemma4-26b,noref,3,1,0,,2081,ok
VB-1803,VB,0,gemma4-26b,noref,4,1,0,,2171,ok
VB-1803,VB,0,gemma4-26b,noref,5,1,0,,2191,ok
VB-1803,VB,0,gemma4-26b,noref,6,1,0,,2208,ok
VB-1803,VB,0,gemma4-26b,noref,7,1,0,,2365,ok
VB-1803,VB,0,gemma4-26b,noref,8,1,0,,2147,ok
VB-1803,VB,0,gemma4-26b,noref,9,1,0,,2173,ok
VB-1396,VB,1,gemma4-26b,verbatim,0,1,1,,1739,ok
VB-1396,VB,1,gemma4-26b,verbatim,1,1,1,,1204,ok
VB-1396,VB,1,gemma4-26b,verbatim,2,1,1,,1129,ok
VB-1396,VB,1,gemma4-26b,verbatim,3,1,1,,1750,ok
VB-1396,VB,1,gemma4-26b,verbatim,4,1,1,,1315,ok
VB-1396,VB,1,gemma4-26b,verbatim,5,1,1,,1410,ok
VB-1396,VB,1,gemma4-26b,verbatim,6,1,1,,1571,ok
VB-1396,VB,1,gemma4-26b,verbatim,7,1,1,,1408,ok
VB-1396,VB,1,gemma4-26b,verbatim,8,1,1,,1145,ok
VB-1396,VB,1,gemma4-26b,verbatim,9,1,1,,1132,ok
VB-1396,VB,1,gemma4-26b,difficulty,0,1,1,1,1242,ok
VB-1396,VB,1,gemma4-26b,difficulty,1,1,1,1,1396,ok
VB-1396,VB,1,gemma4-26b,difficulty,2,1,1,1,824,ok
VB-1396,VB,1,gemma4-26b,difficulty,3,1,1,1,1325,ok
VB-1396,VB,1,gemma4-26b,difficulty,4,1,1,1,1688,ok
VB-1396,VB,1,gemma4-26b,difficulty,5,1,1,1,984,ok
VB-1396,VB,1,gemma4-26b,difficulty,6,1,1,1,1247,ok
VB-1396,VB,1,gemma4-26b,difficulty,7,1,1,1,1200,ok
VB-1396,VB,1,gemma4-26b,difficulty,8,1,1,1,1343,ok
VB-1396,VB,1,gemma4-26b,difficulty,9,1,1,1,1215,ok
VB-1396,VB,1,gemma4-26b,noref,0,1,1,,1768,ok
VB-1396,VB,1,gemma4-26b,noref,1,1,1,,1755,ok
VB-1396,VB,1,gemma4-26b,noref,2,1,1,,1866,ok
VB-1396,VB,1,gemma4-26b,noref,3,1,1,,1795,ok
VB-1396,VB,1,gemma4-26b,noref,4,1,1,,1831,ok
VB-1396,VB,1,gemma4-26b,noref,5,1,1,,1849,ok
VB-1396,VB,1,gemma4-26b,noref,6,1,1,,1806,ok
VB-1396,VB,1,gemma4-26b,noref,7,1,1,,1875,ok
VB-1396,VB,1,gemma4-26b,noref,8,1,1,,1769,ok
VB-1396,VB,1,gemma4-26b,noref,9,1,1,,1863,ok
VB-1562,VB,1,gemma4-26b,verbatim,0,1,1,,1251,ok
VB-1562,VB,1,gemma4-26b,verbatim,1,1,1,,1270,ok
VB-1562,VB,1,gemma4-26b,verbatim,2,1,1,,1162,ok
VB-1562,VB,1,gemma4-26b,verbatim,3,1,1,,764,ok
VB-1562,VB,1,gemma4-26b,verbatim,4,1,1,,721,ok
VB-1562,VB,1,gemma4-26b,verbatim,5,1,1,,1225,ok
VB-1562,VB,1,gemma4-26b,verbatim,6,1,1,,723,ok
VB-1562,VB,1,gemma4-26b,verbatim,7,1,1,,1313,ok
VB-1562,VB,1,gemma4-26b,verbatim,8,1,1,,749,ok
VB-1562,VB,1,gemma4-26b,verbatim,9,1,1,,873,ok
VB-1562,VB,1,gemma4-26b,difficulty,0,1,1,1,1227,ok
VB-1562,VB,1,gemma4-26b,difficulty,1,1,1,1,1239,ok
VB-1562,VB,1,gemma4-26b,difficulty,2,1,1,1,1259,ok
VB-1562,VB,1,gemma4-26b,difficulty,3,1,1,1,1277,ok
VB-1562,VB,1,gemma4-26b,difficulty,4,1,1,1,1104,ok
VB-1562,VB,1,gemma4-26b,difficulty,5,1,1,1,713,ok
VB-1562,VB,1,gemma4-26b,difficulty,6,1,1,1,1224,ok
VB-1562,VB,1,gemma4-26b,difficulty,7,1,1,1,1309,ok
VB-1562,VB,1,gemma4-26b,difficulty,8,1,1,1,1083,ok
VB-1562,VB,1,gemma4-26b,difficulty,9,1,1,1,1248,ok
VB-1562,VB,1,gemma4-26b,noref,0,1,1,,1464,ok
VB-1562,VB,1,gemma4-26b,noref,1,1,1,,1500,ok
VB-1562,VB,1,gemma4-26b,noref,2,1,1,,1426,ok
VB-1562,VB,1,gemma4-26b,noref,3,1,1,,1565,ok
VB-1562,VB,1,gemma4-26b,noref,4,1,1,,1505,ok
VB-1562,VB,1,gemma4-26b,noref,5,1,1,,1521,ok
VB-1562,VB,1,gemma4-26b,noref,6,1,1,,1430,ok
VB-1562,VB,1,gemma4-26b,noref,7,1,1,,1440,ok
VB-1562,VB,1,gemma4-26b,noref,8,1,1,,1589,ok
VB-1562,VB,1,gemma4-26b,noref,9,1,1,,1337,ok
VB-1026,VB,1,gemma4-26b,verbatim,0,1,1,,720,ok
VB-1026,VB,1,gemma4-26b,verbatim,1,1,1,,931,ok
VB-1026,VB,1,gemma4-26b,verbatim,2,1,1,,896,ok
VB-1026,VB,1,gemma4-26b,verbatim,3,1,1,,907,ok
VB-1026,VB,1,gemma4-26b,verbatim,4,1,1,,1093,ok
VB-1026,VB,1,gemma4-26b,verbatim,5,1,1,,1128,ok
VB-1026,VB,1,gemma4-26b,verbatim,6,1,1,,846,ok
VB-1026,VB,1,gemma4-26b,verbatim,7,1,1,,1154,ok
VB-1026,VB,1,gemma4-26b,verbatim,8,1,1,,1168,ok
VB-1026,VB,1,gemma4-26b,verbatim,9,1,1,,1042,ok
VB-1026,VB,1,gemma4-26b,difficulty,0,1,1,1,1022,ok
VB-1026,VB,1,gemma4-26b,difficulty,1,1,1,1,1135,ok
VB-1026,VB,1,gemma4-26b,difficulty,2,1,1,1,1104,ok
VB-1026,VB,1,gemma4-26b,difficulty,3,1,1,1,932,ok
VB-1026,VB,1,gemma4-26b,difficulty,4,1,1,1,872,ok
VB-1026,VB,1,gemma4-26b,difficulty,5,1,1,1,1065,ok
VB-1026,VB,1,gemma4-26b,difficulty,6,1,1,1,906,ok
VB-1026,VB,1,gemma4-26b,difficulty,7,1,1,1,882,ok
VB-1026,VB,1,gemma4-26b,difficulty,8,1,1,1,1093,ok
VB-1026,VB,1,gemma4-26b,difficulty,9,1,1,1,910,ok
VB-1026,VB,1,gemma4-26b,noref,0,1,1,,1200,ok
VB-1026,VB,1,gemma4-26b,noref,1,1,1,,828,ok
VB-1026,VB,1,gemma4-26b,noref,2,1,1,,888,ok
VB-1026,VB,1,gemma4-26b,noref,3,1,1,,1417,ok
VB-1026,VB,1,gemma4-26b,noref,4,1,1,,1320,ok
VB-1026,VB,1,gemma4-26b,noref,5,1,1,,1339,ok
VB-1026,VB,1,gemma4-26b,noref,6,1,1,,964,ok
VB-1026,VB,1,gemma4-26b,noref,7,1,1,,1341,ok
VB-1026,VB,1,gemma4-26b,noref,8,1,1,,1556,ok
VB-1026,VB,1,gemma4-26b,noref,9,1,1,,1154,ok
VB-876,VB,1,gemma4-26b,verbatim,0,1,1,,972,ok
VB-876,VB,1,gemma4-26b,verbatim,1,1,1,,1008,ok
VB-876,VB,1,gemma4-26b,verbatim,2,1,1,,1102,ok
VB-876,VB,1,gemma4-26b,verbatim,3,1,1,,1016,ok
VB-876,VB,1,gemma4-26b,verbatim,4,1,1,,1054,ok
VB-876,VB,1,gemma4-26b,verbatim,5,1,1,,901,ok
VB-876,VB,1,gemma4-26b,verbatim,6,1,1,,935,ok
VB-876,VB,1,gemma4-26b,verbatim,7,1,1,,1220,ok
VB-876,VB,1,gemma4-26b,verbatim,8,1,1,,1336,ok
VB-876,VB,1,gemma4-26b,verbatim,9,1,1,,883,ok
VB-876,VB,1,gemma4-26b,difficulty,0,1,1,1,1215,ok
VB-876,VB,1,gemma4-26b,difficulty,1,1,1,1,839,ok
